rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_OR7A10,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_OR4C15,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_OR6C74,methylation_gene__GENE_DECR1,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR8H3,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_TAAR9,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR5D13,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_OR5T1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_LINC00608,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_SNORA54,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_KRTAP12-4,rnaseq_gene__GENE_C20ORF79,rnaseq_gene__GENE_OR51V1,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_RGPD4-AS1,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_OR2M5,target
-0.045454547,-0.04545455,21.954546,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,18.328566,-0.048834685,-0.03398571,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,3.313501,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,0.05642296,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,7.422067,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,0
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954544,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,0.07453761,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.039353292,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,0
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,-0.029193446,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,2.355827,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.07080273,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,0
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,0.068261534,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,0.026000343,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,0.003972132,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.11349873,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,21.351374,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,0
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,-0.1754322,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.31401002,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,-0.1875498,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.10821711,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,0.08209308,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.26753116,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,-0.09024182,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.11901201,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,0.03200593,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,0.07662036,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,-0.11224559,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.2507564,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,-0.2486324,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.16172063,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,0.049743388,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.022910068,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,2.312743,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,-0.035549268,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,6.0743957,-0.051386137,-0.11314737,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,0
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,0.0020819905,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.16767654,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,12.047793,-0.048834685,0.11732523,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,0.027482182,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
-0.045454547,-0.04545455,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.05298958,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.05687186,-0.057143763,-0.059761662,-0.059877835,-0.06147661,-0.063021496,-0.048834685,0.009469039,-0.049290735,-0.05606167,-0.05043294,-0.056040857,-0.050556514,-0.050556514,-0.050601136,-0.06581708,-0.056941256,-0.050876774,-0.061227385,-0.08251828,-0.06154955,-0.051386137,-0.10281633,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07126675,-0.06415578,-0.05731347,-0.051879484,-0.056271918,-0.052135784,-0.052358013,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.058577605,-0.062202632,-0.052857853,-0.06973292,-0.060684837,-0.06493661,-0.05300669,-0.07296509,-0.05306043,-0.05631719,-0.05666739,-0.072520256,-0.05688307,1
